80347	115	0	9	24	0	1	0	66
53354	344	255	287	264	72	179	110	132
55229	7733	5973	5844	7031	2062	2824	2941	4357
79646	89	18	39	0	13	0	9	5
80025	6	0	0	12	2	3	1	9
60490	82	14	33	56	22	19	40	45
79717	136	198	373	161	341	134	144	224
8875	32	17	102	24	7	21	22	13
8876	147	22	120	101	12	41	17	25
60496	342	171	315	151	81	140	164	153
3141	0	12	18	31	0	7	25	1
686	33	0	0	9	11	2	7	5
11019	305	392	521	321	108	209	182	200
387787	947	462	678	540	143	481	247	279
51601	734	862	298	801	181	265	361	507
6697	190	305	201	228	7	98	50	162
2356	796	474	715	701	96	254	757	36
5860	103	51	79	97	9	42	21	27
2643	138	16	17	10	4	0	4	3
8836	354	156	361	427	97	106	116	90
248	110	171	109	166	31	94	69	32
249	15	29	32	9	8	9	17	2
250	2628	845	2983	1375	558	821	584	926
251	103	83	79	74	26	41	22	40
5805	21	13	18	12	4	6	7	16
4337	197	395	350	439	147	114	92	175
4338	71	41	22	14	7	17	32	38
53630	22	2	5	5	1	15	6	10
216	9243	6518	3366	5339	646	1406	2244	1310
8854	10	2	11	7	1	3	1	1
9227	8	1	29	3	0	1	11	5
157506	4881	2948	6765	5709	928	1549	2121	1779
51109	18	18	23	5	2	6	4	5
5959	6	6	9	5	3	6	5	3
54884	7	6	7	3	2	1	1	3
6121	7795	5540	3869	4274	590	1088	1298	2624
145226	1961	1301	1705	1463	177	277	358	322
158835	121	112	100	122	28	121	104	87
1592	164	198	42	351	29	5	16	46
340665	651	354	572	436	101	175	263	153
56603	512	59	41	73	18	16	8	19
50700	2207	3574	5147	4559	867	1593	720	969
8608	258	118	120	119	47	40	67	28
10170	579	491	709	403	201	480	118	176
10901	13	34	50	38	17	38	34	25
317749	251	189	271	140	58	62	84	57
728635	2292	2458	4955	1761	1158	1159	2558	1541
9249	1059	749	1685	1428	237	396	319	510
29785	176	149	93	76	43	114	54	50
1562	5	3	10	0	4	5	1	0
8228	52	132	48	96	53	11	2	8
195814	22	118	109	38	28	30	20	23
1371	4515	2039	4655	5590	625	688	1529	577
644	2384	2261	1466	1739	261	452	817	621
3052	10313	4726	8364	4802	1420	6289	2398	3289
2235	75	58	43	30	33	15	25	37
1356	34	24	26	115	9	7	21	4
2395	673	822	435	627	310	366	300	407
9843	605	229	759	804	257	403	358	154
5498	9443	3627	17057	8885	1655	4763	3832	2302
7389	7	5	26	0	3	0	6	4
7390	17	10	12	24	2	16	2	6
3145	57	80	79	84	7	27	68	19
210	8	0	13	7	0	2	14	4
124454	2652	972	2423	1495	570	753	926	551
2058	0	0	0	0	169	0	1	0
326625	26	55	1	22	7	0	6	3
3162	386	241	218	89	38	55	34	30
3163	1041	13	1	1834	260	239	243	82
4598	125	105	105	117	39	128	22	27
3156	525	299	241	505	97	244	210	208
3422	7	7	4	2	0	1	3	4
91734	1313	1301	1897	1266	451	990	514	1134
4597	6	13	24	2	12	3	5	1
10654	11	5	72	9	18	22	10	7
2224	13	16	6	24	0	5	0	5
9453	22	11	23	37	7	15	6	16
116150	1970	1295	2013	1405	274	442	349	300
79947	315	61	145	50	11	37	23	17
23590	1965	1506	1239	1906	504	942	1053	1013
57107	3047	2115	4771	2103	588	1006	828	950
2339	7276	4639	7230	5560	2282	3772	3024	2999
2342	47	14	21	27	14	22	30	17
9986	343	475	436	433	163	150	595	263
23463	19	0	2	12	2	0	3	0
51449	3711	1909	3386	2862	715	1266	890	841
10269	350	236	385	238	105	274	147	302
11238	3	0	2	1	1	4	0	5
23632	2777	1952	2738	2025	918	1430	1501	1119
377677	40	17	30	6	22	20	35	26
759	2599	2473	3407	1929	621	1308	1767	2163
760	296	261	320	200	86	150	90	133
761	100	108	80	90	19	44	38	52
762	536	139	453	314	211	106	253	204
763	9594	8478	6211	3259	2473	2711	3088	3740
765	4223	1843	1965	3086	253	292	116	261
766	0	2	0	31	0	0	13	1
767	23	8	13	9	2	3	7	4
768	3	61	55	2	6	7	45	19
771	1	19	24	15	6	7	4	11
6821	237	209	341	138	61	75	81	112
10380	3151	3205	3548	3048	1215	1044	1248	1325
58472	204	124	328	174	54	91	124	72
23474	4288	2687	4446	3117	1095	1595	1492	1427
54205	78	10	32	52	45	78	33	36
3376	5786	3235	4567	4988	757	1153	1527	1191
55699	4150	1637	2363	2209	650	721	1296	649
4677	97	463	1916	636	16	361	96	410
79731	5668	1941	3601	1824	632	895	994	1170
23438	11	4	2	22	2	1	0	2
3035	11	20	7	4	10	15	7	7
10056	7722	3676	8114	4345	1800	3173	2286	2153
10667	28	13	32	16	2	5	6	4
2193	1567	1271	1615	1219	188	340	200	235
57038	204	336	168	223	115	133	102	147
5917	6	0	18	1	1	0	0	13
5859	224	2296	513	253	206	329	444	310
79587	5	8	0	3	1	1	1	0
833	153	145	112	166	67	115	68	120
2617	819	403	778	624	124	194	355	177
1615	0	0	0	1	2	0	0	0
55157	348	173	754	83	51	46	60	217
54938	25	21	96	51	7	1	15	14
6301	1396	1415	1694	812	575	673	901	377
57176	1463	701	1219	970	158	293	287	219
7407	4516	2585	4005	2966	219	592	384	456
16	0	0	0	0	7	0	0	0
57505	1333	479	256	874	41	507	211	243
3735	323	359	187	165	85	234	212	119
23395	26	28	30	18	9	20	21	20
51520	251	319	222	401	60	254	172	301
123283	488	109	160	115	14	51	79	156
6897	2879	3751	2317	4302	917	1124	2141	1776
80222	11	10	12	8	3	4	8	6
10352	1879	2147	2336	1760	501	1320	917	1150
7453	11	5	33	36	49	126	21	110
51067	7345	6892	7828	5436	2284	2692	2526	4388
8565	329	549	74	239	31	31	60	6
25973	83	60	277	31	30	32	19	46
283459	401	339	415	299	62	128	128	89
5188	150	34	43	49	8	26	32	11
55278	3528	961	3796	1786	1717	721	1407	1445
2052	340	64	105	47	77	49	41	184
1553	203	198	85	92	30	29	15	8
22977	3568	2315	4048	2279	773	1695	784	1324
8574	13	4	8	4	2	6	3	5
6822	14	0	11	2	14	0	0	8
1645	605	10	548	113	14	50	114	177
1565	9	16	2	3	5	2	9	8
1572	9	31	23	8	26	71	3	5
2326	959	720	753	628	173	264	267	162
2327	9	5	10	26	5	4	2	3
2328	115	53	56	56	8	12	11	9
2329	503	270	554	373	107	205	213	175
2330	741	633	895	913	178	237	296	321
7172	8	21	3	28	13	29	10	2
1066	8	23	10	12	2	0	5	8
8824	1231	1181	791	1221	387	519	589	508
55825	110	130	150	105	20	28	46	33
6319	14	4	21	2	0	2	4	1
79966	97	36	64	33	12	26	53	29
3992	322	169	169	136	47	36	56	38
8647	95	7	241	111	3	22	58	31
64241	768	316	895	985	214	208	150	200
64240	2	2	3	6	2	9	6	0
9429	730	489	542	296	199	331	233	225
64137	24475	18102	20015	16200	4974	10014	11151	7775
9619	568	217	434	333	221	152	188	297
5826	18	20	20	21	7	10	20	8
5825	5857	4160	5051	6996	1537	3066	2914	1893
225	20726	8461	16833	8606	2348	4034	2976	3588
215	455	255	524	170	44	128	41	144
89845	68	27	32	35	5	6	24	16
1080	992	516	590	711	397	425	606	571
10257	18	11	14	8	2	3	1	1
94160	6	1	36	0	9	11	109	31
85320	106	55	360	1	185	790	24	1084
10060	1985	630	1312	505	472	1015	618	684
6833	7	7	7	8	2	4	9	7
368	53	56	27	16	8	26	8	19
10057	373	390	535	399	110	194	146	123
8714	6243	2768	6579	4373	845	1452	942	1215
1244	9081	5302	6402	7663	2831	3700	5556	3996
4363	84	60	90	33	14	32	36	21
22	2050	690	2293	2182	278	1123	1093	887
10058	53	107	104	66	24	15	63	15
340273	1146	739	1700	2008	436	411	543	574
5244	19	2	27	26	14	31	18	5
5243	1920	1455	1845	1201	611	483	970	1010
23456	64	308	72	57	12	37	19	16
23457	2104	1588	2649	1889	734	1060	1089	848
11194	5394	3563	4479	3743	570	1029	1092	982
6891	84	101	167	75	14	86	27	49
6890	241	55	181	97	32	119	120	146
10349	145	80	150	121	36	96	102	64
10350	8576	5128	4133	4051	824	1504	659	1238
10351	27	22	26	70	16	21	21	15
23460	4440	3750	4733	2872	1243	1416	1300	1315
23461	1573	1015	1330	1126	531	519	512	338
154664	665	167	519	245	65	482	368	118
26154	6	3	8	5	2	3	4	3
10347	5007	931	2146	1450	198	292	637	1809
24	585	237	156	197	68	149	127	187
21	5995	1081	3868	677	479	1842	2233	1323
20	1669	1396	1026	1562	490	1094	917	727
19	89	20	123	58	6	3	6	66
5901	1321	643	1286	945	229	682	461	375
7514	97	308	147	263	65	113	38	167
51068	1	15	1	0	2	1	0	1
26851	5	4	4	1	4	4	1	3
780851	15	18	46	60	12	18	30	27
780852	1227	769	1346	1318	147	518	587	662
780853	8110	5666	4990	5414	1366	2984	2378	2703
6949	1	0	0	16	2	8	10	17
4809	18	4	5	11	4	0	8	5
51602	4	0	1	13	2	0	4	1
10528	5590	2711	3331	3920	1221	2506	1964	848
2091	28	20	41	11	9	8	26	9
55505	10640	7704	7902	6481	2499	3978	4389	5066
55651	1397	886	984	330	248	389	376	309
54433	13	1	35	0	28	17	2	15
1736	652	466	1132	485	273	326	388	236
51077	258	70	68	47	57	122	96	65
29102	1549	2051	3051	1662	499	1670	1696	1309
55226	7820	6691	11251	6377	1053	2663	2325	2500
10813	139	205	207	383	4	88	118	125
9724	655	640	1217	662	144	325	99	180
9790	275	314	134	52	104	90	65	20
10171	23431	16176	21022	22386	7580	10702	20821	5200
10248	73	60	117	110	24	34	15	38
10556	5057	3334	5612	5109	1414	2573	2289	1809
10557	139	68	122	35	19	12	35	66
10775	835	1065	1362	1080	182	403	148	310
10799	7129	3218	4915	4503	574	920	1140	655
10940	1100	1283	688	851	289	557	336	288
138716	1	11	49	67	8	9	5	1
51367	11	0	10	2	0	0	3	8
54913	588	335	227	354	65	194	127	173
22803	0	379	8	99	75	0	0	0
54464	29	3	13	29	0	1	2	1
23560	375	386	194	105	9	8	47	54
26354	74	58	57	48	13	25	24	38
29889	129	64	628	338	2	118	175	52
54552	6	1	3	21	0	8	9	0
23195	8266	4521	9514	4870	1548	2088	2465	2207
4931	203	95	233	131	29	75	66	58
25996	2	0	0	0	3	0	13	0
57455	155	56	151	50	19	15	15	20
10482	322	33	376	98	24	85	109	65
55998	1326	866	1487	1187	265	491	469	642
56000	630	281	287	284	118	288	221	132
56001	4695	4145	5036	4194	1842	3207	3375	2131
728343	197	99	150	119	34	69	63	37
29107	86	55	90	36	2	5	4	32
55916	140	82	371	295	41	51	85	52
10199	0	2	30	1	4	0	3	0
92856	1309	1109	1552	1229	344	634	366	712
55272	559	906	904	844	189	156	309	226
84128	656	413	341	413	97	122	162	290
84135	3893	1845	3398	2146	966	918	903	938
84916	1071	1124	1485	1405	313	531	384	315
55127	6	16	4	9	11	1	5	6
23160	27	9	17	1	0	1	0	1
51096	404	404	441	402	154	247	207	223
10607	163	155	170	130	44	58	88	18
55813	3934	2107	4542	807	272	517	364	530
5822	490	365	237	270	112	305	126	136
134430	527	272	381	380	136	144	317	128
10885	61	76	26	112	51	14	18	69
1457	1115	696	930	650	166	269	84	120
1459	285	290	359	299	117	205	144	175
283106	12	16	10	6	11	11	10	4
1460	12859	5414	7385	4913	1214	2772	5280	2029
65083	2318	1024	2503	1591	357	386	779	484
55341	123	52	72	62	33	10	13	7
79631	429	973	1699	638	212	382	381	439
27341	369	293	874	750	62	284	663	347
83732	189	19	98	22	13	13	9	63
166378	5080	3078	1949	2198	634	594	999	856
55781	28	3	10	4	6	5	12	1
3692	48	68	104	98	15	63	49	41
10436	1352	766	499	683	151	217	230	104
51119	12811	3996	9265	6579	2327	1426	3964	1135
55131	15331	7847	6418	5009	2191	2391	3245	3197
28987	5	1	1	2	4	2	0	2
2197	63	1	60	3	21	18	15	12
6137	542	977	1341	757	212	398	594	120
6158	92	84	76	69	13	26	37	39
6208	56	4	10	24	5	22	7	11
6228	484	415	540	198	371	198	77	114
6222	13835	14463	6424	16302	6045	4896	9341	9492
6235	1039	1352	725	636	126	332	413	204
6207	6036	267	1134	4511	335	1063	807	927
6205	157	202	237	277	72	169	140	151
6209	182	276	30	139	20	83	107	46
6194	1203	879	1159	1141	322	538	336	630
6202	6078	3690	4592	2938	1263	2460	1781	1805
6218	326	258	222	164	149	209	80	33
6223	122	98	111	294	39	72	49	27
6229	1863	1186	2221	346	139	288	38	219
51065	1044	1316	2017	487	340	282	249	205
6232	3	1	1	0	1	0	0	0
6233	1085	407	816	708	123	208	310	192
6201	13129	6580	8922	7813	2991	10370	4760	6502
100529239	718	320	536	616	275	360	317	376
6204	165	79	70	61	34	98	38	12
6206	686	457	753	683	110	167	188	213
6227	1479	625	384	689	161	314	271	187
6230	1228	888	1412	987	146	474	754	387
101929876	346	450	549	476	58	44	35	47
6231	427	204	550	373	65	148	134	29
6234	913	402	1732	318	196	354	295	197
140032	8085	3547	5251	3006	1392	1071	3865	1829
6191	0	48	79	84	127	0	0	0
6192	13	5	32	40	2	8	12	11
6189	15040	6679	8366	6319	2841	4003	3779	3989
124995	2218	2059	2604	1015	798	899	283	449
65003	670	390	744	458	64	72	98	88
6122	3441	2403	2769	1615	742	1541	1610	1437
6123	579	5	431	1145	30	288	702	46
6135	5	3	14	3	7	1	3	10
6133	23	87	37	42	10	27	27	26
6175	103	61	103	27	20	24	33	54
6136	5	6	10	5	0	7	6	2
23521	99	91	115	30	96	24	37	25
28998	13982	19950	20498	19783	4870	11510	11926	9808
51069	1372	1019	1174	1611	287	673	831	361
11222	9	49	25	85	12	64	14	50
4736	438	74	108	314	12	31	48	32
6132	290	342	1102	301	72	90	333	237
64928	38	34	70	42	12	24	11	11
9349	153	40	70	43	7	15	156	51
6157	71	4	19	18	1	9	5	17
29088	15344	9330	15887	11627	5639	14434	3084	2314
6125	8509	3791	6105	5668	2223	4346	3714	3647
29074	3	3	0	11	0	0	0	0
6139	2	6	4	1	3	1	2	4
29093	8	23	38	17	1	13	4	7
6147	133	182	131	77	17	58	65	34
6150	0	45	0	4	0	3	0	0
51121	977	575	620	780	222	232	375	304
6154	7	50	0	0	46	0	0	85
79590	46	75	48	39	29	17	11	15
11224	36455	28345	60491	33224	12411	24113	16465	19537
51263	1045	685	972	1191	257	397	372	460
6129	4154	3463	4058	4334	1318	3164	2453	1367
6138	25	56	12	38	2	11	6	13
6141	692	560	608	777	384	480	280	167
6143	1574	1318	1570	1594	515	764	612	528
6144	2201	889	960	1427	513	361	448	523
51187	568	1051	2614	1394	194	392	272	255
6152	62	124	129	102	13	25	4	14
6156	243	305	71	15	4	20	29	106
6170	0	0	15	2	0	2	0	0
7311	200	231	157	22	63	30	37	86
6171	41	52	76	43	7	11	10	12
6166	164	87	165	105	39	153	110	62
6173	302	335	142	153	79	119	134	143
6160	317	198	21	59	64	80	75	21
6161	112	89	128	356	67	84	157	251
6164	176	128	252	82	7	28	12	22
6165	36153	10920	34751	18321	9636	12175	12561	8664
6167	22	18	9	13	4	5	1	7
6168	1165	594	725	637	161	238	211	242
6128	1	6	4	12	3	0	1	0
6142	1084	10	702	35	54	39	295	244
200916	29	76	10	34	7	79	41	13
6146	1128	762	1161	1003	246	588	415	285
6155	1203	305	1061	432	150	305	330	301
6159	2831	1460	1530	1732	586	936	1077	1069
25873	22	8	18	15	8	5	7	7
6169	2191	1410	1509	1096	435	810	980	866
6124	19275	11832	14890	12429	2565	7803	6186	4321
6130	25	39	24	28	1	7	13	15
140801	1498	586	973	533	363	419	682	823
6134	8	2	6	0	1	2	4	8
9045	200	161	36	17	0	114	8	2
51073	434	413	462	331	99	115	136	59
65005	844	387	432	271	120	270	203	115
6182	6763	4929	5714	5691	1453	2336	3413	2768
6176	1417	745	755	880	160	258	176	158
6181	190	181	363	453	38	58	36	64
54948	10	100	109	12	5	22	36	11
63875	958	676	665	519	379	435	279	391
9801	1025	614	808	493	211	526	428	328
55052	1	8	15	1	1	7	2	1
219927	3024	3645	6011	2380	1702	2996	1653	3192
51264	24	16	26	19	6	11	8	4
10573	4231	2179	2629	1315	1006	1374	1411	1214
64983	4570	3946	6351	4281	676	1777	2743	1731
9553	2393	2282	3266	2908	448	1147	1526	1065
64981	7889	6429	4703	2251	630	145	923	913
51318	4921	3369	6192	3028	375	682	691	558
64979	45	17	17	29	13	17	13	5
64969	605	459	477	722	245	294	261	386
51081	2	5	37	11	1	1	1	1
64965	7	1	11	6	0	3	3	2
55173	938	571	1181	974	349	507	625	661
6187	1067	90	174	198	18	71	62	73
6193	639	171	152	337	134	24	108	201
6210	816	475	1289	593	105	143	577	608
6217	405	329	169	170	62	104	83	91
6224	5788	493	1937	6253	1261	871	951	388
3921	10	44	127	384	1	19	7	1
6188	2419	1690	2510	1320	526	1275	1058	1379
64963	39	40	83	143	2	59	25	11
6183	10836	12664	10541	10171	5028	9929	4597	5079
63931	816	575	337	373	283	164	474	204
64960	47	8	58	9	3	13	6	2
51373	8034	4204	6502	5345	1139	4239	2589	3176
64968	6688	6114	8521	7738	1088	2663	2044	1861
51021	652	454	629	743	212	310	252	320
51023	13	37	29	14	5	8	29	7
55168	315	1	42	43	42	46	8	1
54460	0	8	0	15	0	4	1	0
51116	23136	14092	21060	20491	2673	6891	7482	7332
65008	0	4	10	12	0	0	1	1
11260	131	289	790	507	18	53	124	118
22916	5028	4200	3859	3648	1647	2257	2908	2152
4686	2583	2175	2533	1976	601	1060	876	655
51808	29961	24689	26730	15795	4806	13484	14324	6956
1207	60	26	0	15	0	0	0	2
8487	275	114	220	124	47	39	95	69
6606	426	416	739	589	80	265	268	172
6607	37	5	9	6	1	4	2	5
11218	338	164	15	40	41	77	185	26
25929	2508	1703	2022	1297	404	1008	543	744
50628	44	41	53	38	23	60	58	37
79760	122	166	14	3	46	89	134	155
54960	149	1	0	21	0	1	1	1
11171	4788	2650	2664	765	431	990	769	1022
96764	18881	13894	10428	11047	2586	4974	3438	2181
79833	410	269	548	460	138	286	187	282
3837	62	98	104	94	29	65	36	59
10073	28	133	38	38	21	8	7	8
9939	23	8	10	16	3	11	9	9
4116	12	7	12	4	1	0	0	1
55110	141	224	93	106	23	27	30	5
9775	18012	1720	760	2047	4	30	794	545
22794	36	13	3	15	10	16	9	7
22985	110	161	203	144	14	21	8	51
10921	1373	755	1433	1205	335	653	607	906
10284	1	0	17	27	0	8	1	2
10250	64	49	40	32	25	14	16	6
5411	903	757	816	1039	351	481	387	449
10189	174	22	67	71	52	76	17	10
9818	215	102	183	361	44	38	102	87
23165	395	166	433	326	219	482	64	224
23511	33	0	19	39	0	0	4	0
23636	17769	38108	34562	27408	9271	11447	9089	7757
7175	2727	1711	2028	3079	1096	957	1601	1226
9972	3	5	8	9	1	2	2	3
9688	208	215	278	203	64	188	142	80
53371	3024	1330	4385	1627	595	1035	1823	1509
10762	5025	379	576	2068	2142	1109	33	165
9631	1242	473	524	444	198	301	194	410
59343	48	75	146	43	12	28	54	21
4928	42	20	16	24	13	7	7	8
79023	86	3	27	18	1	7	9	0
6396	18	25	62	37	4	23	16	25
23279	419	521	564	428	150	221	177	226
57122	43	30	27	16	1	10	2	7
79902	4273	3192	4114	4316	2022	2486	2126	3081
81929	761	163	1061	1078	515	376	808	220
8480	165	233	222	175	53	62	150	71
348995	122	106	152	133	48	44	70	31
55746	4745	4468	4483	4025	444	1184	1186	466
23225	39	11	5	5	1	1	10	2
91181	1741	994	2542	855	612	1027	1175	1298
100101267	4459	2701	3427	3367	1253	1747	2067	1243
94026	931	517	951	813	324	396	325	251
9883	36264	8986	20691	11714	7901	15528	10828	9395
55706	81	196	170	48	12	71	5	2
8021	403	825	735	32	42	66	253	11
4927	36	70	70	40	4	11	12	2
285190	944	484	1628	952	70	347	268	120
400966	119	116	176	83	39	53	84	20
5903	104	97	68	55	8	17	34	43
653489	1530	383	643	346	119	257	179	197
727851	70	25	36	22	12	17	8	6
729857	2526	1265	2129	1527	202	434	393	347
84220	4713	2772	3930	2755	700	1423	1097	1112
7329	177	65	138	56	3	142	35	4
5905	4	6	10	9	0	2	0	0
387082	60	19	112	23	9	19	3	3
6612	21	3	9	6	0	18	9	12
6613	588	91	66	110	10	31	8	18
7341	694	193	374	248	58	74	201	66
11097	666	647	881	414	68	126	129	102
8086	1999	936	1903	1296	407	497	345	443
10419	37	120	134	161	43	46	53	81
57510	38	10	64	24	14	19	5	5
1915	2346	2425	3925	1817	593	1048	780	459
1917	723	695	478	169	7	517	1	341
5976	1611	853	657	1465	326	472	413	799
7919	1293	256	1178	442	315	432	314	318
84305	687	635	438	354	37	118	342	128
10209	5	0	3	2	0	14	12	0
10289	2136	70	784	319	78	122	821	279
1964	2591	1197	1563	1803	283	440	404	547
9086	443	217	410	269	118	128	168	158
3646	8721	2405	6860	4177	907	575	1112	1498
728689	4609	1301	401	2442	199	364	813	1742
8661	22	70	50	35	23	4	21	22
8662	24	20	35	20	9	5	14	4
8663	38	38	50	35	15	15	10	7
8664	18	23	80	16	3	2	9	10
8665	13	17	1	8	2	4	0	3
8666	97	13	72	128	18	3	12	66
8667	7	11	8	3	4	29	9	5
8668	15	18	47	0	0	1	0	20
8669	706	1083	883	925	216	445	261	412
51095	14	3	11	10	1	1	5	1
11102	9969	3684	6608	4774	2233	2079	3395	2039
79897	5899	2675	2572	1815	1492	2102	1155	2413
55520	1908	1755	1843	1859	398	1527	1104	564
60528	1605	1675	1452	1195	592	891	819	718
9984	16	8	2	2	3	12	8	3
57187	138	161	808	259	51	57	30	70
84321	29	3	12	52	1	18	12	21
8563	150	122	107	107	27	34	27	19
79228	39	15	35	37	8	42	10	31
80145	99	164	102	39	129	233	77	28
132430	7195	3514	2262	3226	800	1841	1899	2167
140886	790	159	361	581	129	160	113	192
26986	3	1	32	3	1	7	10	2
340529	27	9	100	21	10	11	33	64
5042	70	248	63	149	114	3	30	132
645974	146	151	232	43	76	43	127	46
80336	668	295	293	146	135	176	97	114
8761	291	230	176	358	76	179	103	94
1965	1213	762	2801	621	174	936	548	706
1968	345	152	332	368	59	264	195	74
8894	234	231	207	392	108	108	125	213
10605	6	3	9	5	3	3	1	5
1973	45	3	29	1	2	1	6	13
1974	1356	273	297	914	181	193	188	396
1977	2142	1001	1789	997	336	638	770	419
253314	676	243	383	465	214	182	358	147
9470	2200	1250	1929	1257	559	865	1088	838
1981	5089	2163	5556	1733	1151	1758	2089	1089
1982	6	9	15	22	0	5	1	2
8672	32	12	9	22	0	5	3	5
1983	114	59	97	8	17	57	4	3
26019	775	266	572	370	51	155	89	148
65109	19	50	42	36	5	1	13	13
65110	4	5	0	1	2	2	2	0
1975	17253	8197	13696	7314	4627	4578	6654	4067
1978	54	38	23	61	0	3	3	0
1979	62	35	24	49	10	9	17	8
8637	2426	1501	1811	1495	1077	731	912	867
10460	413	75	169	121	60	264	45	29
9669	58	63	59	83	34	37	41	61
1967	143	77	36	68	51	23	17	39
8890	636	272	1025	694	442	88	287	361
8891	2166	742	1510	702	551	502	424	405
8892	15	14	14	62	12	21	28	6
8893	118	26	33	33	17	68	71	21
129401	504	391	534	402	184	257	306	211
26827	330	546	791	267	107	223	191	439
23191	861	536	639	718	184	470	331	349
26999	159	172	175	183	54	91	102	53
2332	110	21	31	57	10	33	45	30
8087	5518	4318	4754	4026	1839	3481	3165	2177
9513	522	125	187	179	153	116	73	185
23049	258	64	328	298	58	104	94	76
23381	131	91	321	168	38	114	55	61
9887	38	113	54	66	33	43	37	55
23293	114	269	759	119	111	0	219	2
2107	1475	664	615	822	145	280	342	321
23708	25	1	2	10	0	0	1	1
2935	230	209	51	464	77	263	50	218
8732	10370	6927	8402	4388	1498	2510	2351	1802
8731	102	127	248	128	23	112	80	33
11051	3526	2768	4058	2904	2122	2218	1786	1982
10914	713	449	699	215	135	173	144	68
56903	16952	7086	11185	11125	9733	6687	4805	5122
64895	12	10	4	12	1	9	12	2
51585	23	30	6	7	2	20	23	2
10978	51	35	87	61	9	36	3	38
11052	1040	775	1303	943	226	296	289	327
79869	5	1	5	5	5	4	2	2
81608	14	5	10	4	1	7	2	3
51692	446	698	507	627	233	157	551	546
53981	0	1	18	0	2	2	21	0
29894	226	353	134	64	73	154	68	74
10898	1247	267	104	216	126	38	35	145
1477	42	34	55	0	2	8	32	61
1478	717	552	603	268	177	435	135	528
23283	918	324	943	338	278	380	352	352
1479	18	4	76	43	27	18	4	27
8189	0	0	0	8	0	2	1	0
100529063	26	16	7	2	2	8	3	4
390748	2524	2096	1822	1981	335	679	316	425
8106	40	8	29	53	24	80	27	11
28227	28	617	54	906	13	167	44	50
55012	1	11	11	7	0	1	0	2
5515	585	104	395	350	34	83	80	88
5516	421	162	728	145	257	55	210	263
5518	5907	3286	5005	3971	1315	1915	1890	2190
5519	174	251	274	73	49	136	154	89
5520	2	110	10	10	0	1	0	20
5521	378	1052	4183	2420	120	243	225	63
5522	2	0	0	39	2	5	0	6
5523	33	22	40	18	15	19	18	15
5525	483	915	438	943	388	239	812	127
5526	70	52	212	134	28	74	28	61
5527	149	16	19	59	7	35	44	26
5528	1	8	18	8	3	2	0	0
5529	316	286	260	210	82	78	181	118
55844	653	185	858	316	355	293	339	227
10767	449	450	694	219	114	224	295	264
53918	7792	3307	4631	2514	1409	2400	2294	1354
124540	3671	1522	2816	1821	722	1317	1223	891
26528	4	0	3	3	0	2	6	6
4440	1760	1424	1843	1324	451	483	722	502
55339	7489	3436	3330	1460	526	522	1087	716
80335	5	0	0	2	2	0	0	2
5499	332	67	485	642	88	421	125	47
5500	3632	1765	2698	2476	1057	2553	2331	1647
5501	13367	3908	4481	3550	1952	1922	2385	1971
29101	2960	1104	1059	1757	702	898	431	1436
54512	378	193	415	260	101	213	108	169
23016	32	145	54	55	26	10	67	221
51013	30	26	27	24	17	33	48	17
23404	74	48	62	72	20	34	34	25
9652	48	39	53	29	14	16	30	9
80349	39	15	32	19	8	15	7	9
22894	23346	11700	15450	5981	5424	5406	5242	2193
6499	8	11	6	3	2	4	4	8
5393	2	8	3	1	2	1	0	1
118460	114	82	100	112	15	53	49	55
11340	6	3	3	3	2	3	3	2
56915	9	38	7000	96	61	171	46	73
51010	2	9	5	6	1	3	1	1
10438	1051	1299	815	967	894	322	192	385
5394	12	1	18	0	65	10	35	22
10200	9	5	5	6	1	2	6	0
11044	2447	2090	6449	4944	1076	2085	2539	1528
64282	170	257	397	815	143	272	48	228
84186	8919	5709	10901	6651	2737	1992	3636	1632
23517	1797	639	1349	1259	472	518	470	707
23019	97	4	128	197	3	4	0	20
4848	256	122	603	396	32	32	31	44
4849	15	8	5	9	5	1	0	8
4850	12	15	10	14	4	1	10	4
246175	1227	646	1073	894	103	285	182	231
57472	4	1	4	0	0	1	3	1
29883	9	9	1	10	0	3	0	1
9337	58	18	0	41	3	15	14	27
9125	913	687	962	1000	230	670	263	241
25904	4386	3861	3670	2370	1259	2310	2812	2307
28960	34	2	23	2	23	10	3	4
196513	4641	6883	5147	4485	473	1295	2002	952
55802	1887	885	2265	1086	500	374	444	423
167227	79	88	60	199	56	43	16	18
27257	341	387	842	593	21	188	549	260
57819	74	78	355	192	9	22	11	12
27258	15	4	22	3	2	7	10	5
25804	894	762	771	579	124	501	409	402
23658	1	11	22	5	7	13	19	11
11157	338	117	268	164	46	133	57	63
51690	165	104	135	73	61	43	208	63
51691	64	101	70	80	35	7	16	22
1656	249	174	157	137	49	47	50	33
80153	2793	4537	3731	4883	699	2803	1246	1364
23644	2020	633	2551	913	139	489	731	808
219988	253	124	146	119	17	24	24	34
5073	22	14	12	12	1	0	3	2
3313	10	7	21	1	5	2	4	3
3329	63	63	25	37	7	13	2	10
170506	2	7	13	12	8	16	20	10
10140	555	419	528	367	200	300	309	338
10766	7193	3718	4843	4614	2080	1377	2657	2752
10950	2057	865	1844	3053	720	882	70	489
54766	355	358	598	247	35	74	81	75
694	66	74	15	23	42	116	71	10
7832	64	4	0	6	6	4	6	10
9924	211	339	456	279	35	89	112	164
